linha;serie;clube_id;jogador_chave;clube;clube_curto;jogador;posicao;setor;forca;idade;valor_brl;pe;numero;nacionalidade;moral;energia;homonimo;no_patch;salario_semanal
1030;B;br_B_16439;br_B_16439|valentinarodrigues;Tigre do ABC;Tigre do ABC;Valentina Rodrigues;PD;ATT;33;28;2040000;L;10;Brazil;70;100;;editado;27400
1031;B;br_B_16439;br_B_16439|gislainesantos;Tigre do ABC;Tigre do ABC;Gislaine Santos;VOL;MID;32;29;1780000;R;32;Brazil;70;100;;editado;25600
1032;B;br_B_16439;br_B_16439|eduardacavalcanti;Tigre do ABC;Tigre do ABC;Eduarda Cavalcanti;ZAG;DEF;32;29;1780000;R;97;Brazil;70;100;;editado;25600
1033;B;br_B_16439;br_B_16439|nataliapeixoto;Tigre do ABC;Tigre do ABC;Natália Peixoto;LAD;DEF;32;31;1610000;R;2;Brazil;70;100;;editado;25600
1034;B;br_B_16439;br_B_16439|camilafreitas;Tigre do ABC;Tigre do ABC;Camila Freitas;VOL;MID;32;26;1920000;R;14;Brazil;70;100;;editado;25600
1035;B;br_B_16439;br_B_16439|francielesiqueira;Tigre do ABC;Tigre do ABC;Franciele Siqueira;VOL;MID;32;29;1780000;R;17;Brazil;70;100;;editado;25600
1036;B;br_B_16439;br_B_16439|mariasilva;Tigre do ABC;Tigre do ABC;Maria Silva;PE;ATT;32;26;1920000;R;29;Brazil;70;100;;editado;25600
1037;B;br_B_16439;br_B_16439|yasminoliveira;Tigre do ABC;Tigre do ABC;Yasmin Oliveira;PE;ATT;32;28;1870000;L;11;Brazil;70;100;;editado;25600
1038;B;br_B_16439;br_B_16439|marianalima;Tigre do ABC;Tigre do ABC;Mariana Lima;GOL;GK;31;39;820000;R;1;Brazil;70;100;;editado;23800
1039;B;br_B_16439;br_B_16439|danielaandrade;Tigre do ABC;Tigre do ABC;Daniela Andrade;ZAG;DEF;31;24;1680000;L;90;Brazil;70;100;;editado;23800
1040;B;br_B_16439;br_B_16439|tatianavieira;Tigre do ABC;Tigre do ABC;Tatiana Vieira;VOL;MID;31;34;1220000;R;8;Brazil;70;100;;editado;23800
1041;B;br_B_16439;br_B_16439|marianacorreia;Tigre do ABC;Tigre do ABC;Mariana Correia;GOL;GK;30;28;1530000;R;40;Brazil;70;100;;editado;22000
1042;B;br_B_16439;br_B_16439|priscilaxavier;Tigre do ABC;Tigre do ABC;Priscila Xavier;LAE;DEF;30;30;1380000;L;6;Brazil;70;100;;editado;22000
1043;B;br_B_16439;br_B_16439|luizaferreira;Tigre do ABC;Tigre do ABC;Luíza Ferreira;ZAG;DEF;29;36;880000;R;3;Brazil;70;100;;editado;20600
1044;B;br_B_16439;br_B_16439|vitoriasilva;Tigre do ABC;Tigre do ABC;Vitória Silva;LAE;DEF;29;32;1150000;L;33;Brazil;70;100;;editado;20600
1045;B;br_B_16439;br_B_16439|valentinaandrade;Tigre do ABC;Tigre do ABC;Valentina Andrade;MC;MID;29;26;1450000;R;26;Brazil;70;100;;editado;20600
1046;B;br_B_16439;br_B_16439|vivianecarvalho;Tigre do ABC;Tigre do ABC;Viviane Carvalho;MC;MID;29;37;810000;R;30;Brazil;70;100;;editado;20600
1047;B;br_B_16439;br_B_16439|eduardadias;Tigre do ABC;Tigre do ABC;Eduarda Dias;SA;ATT;27;26;1220000;R;7;Brazil;70;100;;editado;17800
1048;B;br_B_16439;br_B_16439|denisebezerra;Tigre do ABC;Tigre do ABC;Denise Bezerra;CA;ATT;27;29;1130000;L;19;Brazil;70;100;;editado;17800
1049;B;br_B_16439;br_B_16439|deboraguimaraes;Tigre do ABC;Tigre do ABC;Débora Guimarães;CA;ATT;27;36;740000;R;89;Brazil;70;100;;editado;17800
1050;B;br_B_16439;br_B_16439|larissasilva;Tigre do ABC;Tigre do ABC;Larissa Silva;CA;ATT;27;21;1100000;R;37;Brazil;70;100;;editado;17800
1051;B;br_B_16439;br_B_16439|elaineoliveira;Tigre do ABC;Tigre do ABC;Elaine Oliveira;CA;ATT;27;25;1190000;R;70;Brazil;70;100;;editado;17800
1052;B;br_B_8718;br_B_8718|adrianabatista;Leão do Recife;Leão do Recife;Adriana Batista;VOL;MID;37;18;2590000;R;58;Brazil;70;100;;editado;35800
1053;B;br_B_8718;br_B_8718|fran;Leão do Recife;Leão do Recife;Fran;PD;ATT;37;25;2990000;L;30;Brazil;70;100;;editado;35800
1054;B;br_B_8718;br_B_8718|franciscafonseca;Leão do Recife;Leão do Recife;Francisca Fonseca;ZAG;DEF;36;27;2800000;R;;Portugal;70;100;;editado;33400
1055;B;br_B_8718;br_B_8718|eduardacorreia;Leão do Recife;Leão do Recife;Eduarda Correia;LAD;DEF;36;25;2700000;R;;Brazil;70;100;;editado;33400
1056;B;br_B_8718;br_B_8718|rafaelamachado;Leão do Recife;Leão do Recife;Rafaela Machado;MC;MID;36;31;2300000;R;7;Brazil;70;100;;editado;33400
1057;B;br_B_8718;br_B_8718|antonellaaguirre;Leão do Recife;Leão do Recife;Antonella Aguirre;PE;ATT;36;26;2750000;L;;Uruguay;70;100;;editado;33400
1058;B;br_B_8718;br_B_8718|robertinha;Leão do Recife;Leão do Recife;Robertinha;PE;ATT;36;34;1920000;L;10;Uruguay;70;100;;editado;33400
1059;B;br_B_8718;br_B_8718|amandasouza;Leão do Recife;Leão do Recife;Amanda Souza;ZAG;DEF;35;30;2160000;R;5;Brazil;70;100;;editado;31000
1060;B;br_B_8718;br_B_8718|cristinapereira;Leão do Recife;Leão do Recife;Cristina Pereira;LAE;DEF;35;29;2280000;L;60;Brazil;70;100;;editado;31000
1061;B;br_B_8718;br_B_8718|deborapinto;Leão do Recife;Leão do Recife;Débora Pinto;CA;ATT;35;28;2390000;L;9;Brazil;70;100;;editado;31000
1062;B;br_B_8718;br_B_8718|michelesiqueira;Leão do Recife;Leão do Recife;Michele Siqueira;GOL;GK;34;27;2320000;R;26;Brazil;70;100;;editado;29200
1063;B;br_B_8718;br_B_8718|nathaliamoreira;Leão do Recife;Leão do Recife;Nathalia Moreira;ZAG;DEF;34;25;2240000;R;28;Brazil;70;100;;editado;29200
1064;B;br_B_8718;br_B_8718|marciabarbosa;Leão do Recife;Leão do Recife;Márcia Barbosa;PE;ATT;34;31;1900000;R;25;Brazil;70;100;;editado;29200
1065;B;br_B_8718;br_B_8718|vitorianascimento;Leão do Recife;Leão do Recife;Vitória Nascimento;CA;ATT;34;30;2010000;R;95;Brazil;70;100;;editado;29200
1066;B;br_B_8718;br_B_8718|danielalima;Leão do Recife;Leão do Recife;Daniela Lima;CA;ATT;34;32;1800000;R;99;Brazil;70;100;;editado;29200
1067;B;br_B_8718;br_B_8718|kellyalmeida;Leão do Recife;Leão do Recife;Kelly Almeida;ZAG;DEF;32;23;1820000;R;3;Brazil;70;100;;editado;25600
1068;B;br_B_8718;br_B_8718|elainesantos;Leão do Recife;Leão do Recife;Elaine Santos;LAD;DEF;32;18;1640000;R;68;Brazil;70;100;;editado;25600
1069;B;br_B_8718;br_B_8718|biancatavares;Leão do Recife;Leão do Recife;Bianca Tavares;VOL;MID;32;27;1960000;R;23;Brazil;70;100;;editado;25600
1070;B;br_B_8718;br_B_8718|yasminpeixoto;Leão do Recife;Leão do Recife;Yasmin Peixoto;MC;MID;32;23;1820000;L;47;Brazil;70;100;;editado;25600
1071;B;br_B_8718;br_B_8718|deboramelo;Leão do Recife;Leão do Recife;Débora Melo;MEI;MID;32;24;1850000;R;6;Brazil;70;100;;editado;25600
1072;B;br_B_8718;br_B_8718|yasminrocha;Leão do Recife;Leão do Recife;Yasmin Rocha;PE;ATT;32;25;1890000;R;11;Brazil;70;100;;editado;25600
1073;B;br_B_8718;br_B_8718|tatianagomes;Leão do Recife;Leão do Recife;Tatiana Gomes;PE;ATT;32;28;1870000;R;31;Brazil;70;100;;editado;25600
1074;B;br_B_8718;br_B_8718|larissanascimento;Leão do Recife;Leão do Recife;Larissa Nascimento;GOL;GK;31;27;1780000;R;1;Brazil;70;100;;editado;23800
1075;B;br_B_8718;br_B_8718|lulu;Leão do Recife;Leão do Recife;Lulu;VOL;MID;31;26;1750000;R;48;Brazil;70;100;;editado;23800
1076;B;br_B_8718;br_B_8718|thaissilva;Leão do Recife;Leão do Recife;Thaís Silva;LAD;DEF;30;34;1100000;R;13;Brazil;70;100;;editado;22000
1077;B;br_B_5677;br_B_5677|isabelarodrigues;Colorado do Cerrado;Colorado do Cerrado;Isabela Rodrigues;VOL;MID;36;32;2170000;L;21;Brazil;70;100;;editado;33400
1078;B;br_B_5677;br_B_5677|robertaalmeida;Colorado do Cerrado;Colorado do Cerrado;Roberta Almeida;PD;ATT;34;27;2320000;R;99;Brazil;70;100;;editado;29200
1079;B;br_B_5677;br_B_5677|francielevieira;Colorado do Cerrado;Colorado do Cerrado;Franciele Vieira;VOL;MID;34;30;2010000;L;8;Brazil;70;100;;editado;29200
1080;B;br_B_5677;br_B_5677|renatasiqueira;Colorado do Cerrado;Colorado do Cerrado;Renata Siqueira;VOL;MID;34;28;2220000;R;5;Brazil;70;100;;editado;29200
1081;B;br_B_5677;br_B_5677|beatriznascimento;Colorado do Cerrado;Colorado do Cerrado;Beatriz Nascimento;PE;ATT;34;25;2240000;L;11;Brazil;70;100;;editado;29200
1082;B;br_B_5677;br_B_5677|lorenaalmeida;Colorado do Cerrado;Colorado do Cerrado;Lorena Almeida;PD;ATT;33;29;1950000;L;7;Brazil;70;100;;editado;27400
1083;B;br_B_5677;br_B_5677|nati;Colorado do Cerrado;Colorado do Cerrado;Nati;CA;ATT;33;34;1470000;R;49;Brazil;70;100;;editado;27400
1084;B;br_B_5677;br_B_5677|kellymartins;Colorado do Cerrado;Colorado do Cerrado;Kelly Martins;ZAG;DEF;32;28;1870000;L;38;Brazil;70;100;;editado;25600
1085;B;br_B_5677;br_B_5677|denisesiqueira;Colorado do Cerrado;Colorado do Cerrado;Denise Siqueira;LAD;DEF;32;30;1700000;R;22;Brazil;70;100;;editado;25600
1086;B;br_B_5677;br_B_5677|jessicacardoso;Colorado do Cerrado;Colorado do Cerrado;Jéssica Cardoso;CA;ATT;32;34;1340000;R;9;Brazil;70;100;;editado;25600
1087;B;br_B_5677;br_B_5677|dudinha;Colorado do Cerrado;Colorado do Cerrado;Dudinha;GOL;GK;31;35;1140000;R;1;Brazil;70;100;;editado;23800
1088;B;br_B_5677;br_B_5677|tatianaaraujo;Colorado do Cerrado;Colorado do Cerrado;Tatiana Araújo;ZAG;DEF;31;36;1060000;R;3;Brazil;70;100;;editado;23800
1089;B;br_B_5677;br_B_5677|helenatavares;Colorado do Cerrado;Colorado do Cerrado;Helena Tavares;LAE;DEF;31;33;1300000;L;16;Brazil;70;100;;editado;23800
1090;B;br_B_5677;br_B_5677|camilaguimaraes;Colorado do Cerrado;Colorado do Cerrado;Camila Guimarães;VOL;MID;31;24;1680000;R;15;Brazil;70;100;;editado;23800
1091;B;br_B_5677;br_B_5677|raquelaraujo;Colorado do Cerrado;Colorado do Cerrado;Raquel Araújo;PE;ATT;31;25;1720000;R;70;Brazil;70;100;;editado;23800
1092;B;br_B_5677;br_B_5677|lorenaoliveira;Colorado do Cerrado;Colorado do Cerrado;Lorena Oliveira;ZAG;DEF;30;31;1310000;R;14;Brazil;70;100;;editado;22000
1093;B;br_B_5677;br_B_5677|talitamoreira;Colorado do Cerrado;Colorado do Cerrado;Talita Moreira;GOL;GK;29;23;1370000;R;30;Brazil;70;100;;editado;20600
1094;B;br_B_5677;br_B_5677|robertaaraujo;Colorado do Cerrado;Colorado do Cerrado;Roberta Araújo;LAE;DEF;29;21;1320000;L;6;Brazil;70;100;;editado;20600
1095;B;br_B_5677;br_B_5677|missil;Colorado do Cerrado;Colorado do Cerrado;Míssil;LAE;DEF;29;31;1210000;L;13;Brazil;70;100;;editado;20600
1096;B;br_B_5677;br_B_5677|camilatavares;Colorado do Cerrado;Colorado do Cerrado;Camila Tavares;MEI;MID;29;29;1350000;L;33;Brazil;70;100;;editado;20600
1097;B;br_B_5677;br_B_5677|gislainelima;Colorado do Cerrado;Colorado do Cerrado;Gislaine Lima;MEI;MID;29;35;950000;L;10;Brazil;70;100;;editado;20600
1098;B;br_B_5677;br_B_5677|flaviapinto;Colorado do Cerrado;Colorado do Cerrado;Flávia Pinto;CA;ATT;28;18;1140000;R;19;Brazil;70;100;;editado;19200
1099;B;br_B_5677;br_B_5677|nataliamoreira;Colorado do Cerrado;Colorado do Cerrado;Natália Moreira;VOL;MID;27;23;1150000;R;18;Brazil;70;100;;editado;17800
1100;B;br_B_5677;br_B_5677|eduardateixeira;Colorado do Cerrado;Colorado do Cerrado;Eduarda Teixeira;VOL;MID;27;21;1100000;R;;Brazil;70;100;;editado;17800
1101;B;br_B_5677;br_B_5677|lorenafreitas;Colorado do Cerrado;Colorado do Cerrado;Lorena Freitas;CA;ATT;27;25;1190000;R;;Brazil;70;100;;editado;17800
1102;C;br_C_amazonas;br_C_amazonas|adrianacardoso;Onça Amazônica;Onça Amazônica;Adriana Cardoso;ZAG;DEF;24;30;810000;R;;Brasil;70;100;;editado;14000
1103;C;br_C_amazonas;br_C_amazonas|nathalianunes;Onça Amazônica;Onça Amazônica;Nathalia Nunes;ZAG;DEF;23;20;770000;R;;Brasil;70;100;;editado;13000
1104;C;br_C_amazonas;br_C_amazonas|vanessacarvalho;Onça Amazônica;Onça Amazônica;Vanessa Carvalho;MC;MID;23;21;780000;R;;Brasil;70;100;;editado;13000
1105;C;br_C_amazonas;br_C_amazonas|giovanateixeira;Onça Amazônica;Onça Amazônica;Giovana Teixeira;VOL;MID;23;23;820000;R;;Brasil;70;100;;editado;13000
1106;C;br_C_amazonas;br_C_amazonas|yasmintavares;Onça Amazônica;Onça Amazônica;Yasmin Tavares;VOL;MID;23;32;680000;R;;Brasil;70;100;;editado;13000
1107;C;br_C_amazonas;br_C_amazonas|thaisxavier;Onça Amazônica;Onça Amazônica;Thaís Xavier;MC;MID;23;22;800000;R;;Brasil;70;100;;editado;13000
1108;C;br_C_amazonas;br_C_amazonas|helenasiqueira;Onça Amazônica;Onça Amazônica;Helena Siqueira;PD;ATT;23;27;880000;R;;Brasil;70;100;;editado;13000
1109;C;br_C_amazonas;br_C_amazonas|yasminsantos;Onça Amazônica;Onça Amazônica;Yasmin Santos;GOL;GK;22;20;720000;R;;Brasil;70;100;;editado;12000
1110;C;br_C_amazonas;br_C_amazonas|kellycosta;Onça Amazônica;Onça Amazônica;Kelly Costa;VOL;MID;22;25;790000;R;;Brasil;70;100;;editado;12000
1111;C;br_C_amazonas;br_C_amazonas|giovanaalmeida;Onça Amazônica;Onça Amazônica;Giovana Almeida;MC;MID;22;33;600000;R;;Brasil;70;100;;editado;12000
1112;C;br_C_amazonas;br_C_amazonas|rafaelanascimento;Onça Amazônica;Onça Amazônica;Rafaela Nascimento;MEI;MID;22;25;790000;R;;Brasil;70;100;;editado;12000
1113;C;br_C_amazonas;br_C_amazonas|gislainezinha;Onça Amazônica;Onça Amazônica;Gislainezinha;GOL;GK;21;26;750000;R;;Brasil;70;100;;editado;11000
1114;C;br_C_amazonas;br_C_amazonas|biancasilva;Onça Amazônica;Onça Amazônica;Bianca Silva;LAD;DEF;21;32;590000;R;;Brasil;70;100;;editado;11000
1115;C;br_C_amazonas;br_C_amazonas|carlarodrigues;Onça Amazônica;Onça Amazônica;Carla Rodrigues;ZAG;DEF;20;21;620000;R;;Brasil;70;100;;editado;10000
1116;C;br_C_amazonas;br_C_amazonas|fernandapereira;Onça Amazônica;Onça Amazônica;Fernanda Pereira;LAD;DEF;20;31;570000;R;;Brasil;70;100;;editado;10000
1117;C;br_C_amazonas;br_C_amazonas|giovanaxavier;Onça Amazônica;Onça Amazônica;Giovana Xavier;CA;ATT;20;22;640000;R;;Brasil;70;100;;editado;10000
1118;C;br_C_amazonas;br_C_amazonas|eduardasantos;Onça Amazônica;Onça Amazônica;Eduarda Santos;PE;ATT;20;32;540000;R;;Brasil;70;100;;editado;10000
1119;C;br_C_amazonas;br_C_amazonas|flavianascimento;Onça Amazônica;Onça Amazônica;Flávia Nascimento;CA;ATT;20;29;640000;R;;Brasil;70;100;;editado;10000
1120;C;br_C_amazonas;br_C_amazonas|carolinapeixoto;Onça Amazônica;Onça Amazônica;Carolina Peixoto;LAE;DEF;19;33;470000;R;;Brasil;70;100;;editado;9200
1121;C;br_C_amazonas;br_C_amazonas|francielerocha;Onça Amazônica;Onça Amazônica;Franciele Rocha;MEI;MID;19;25;630000;R;;Brasil;70;100;;editado;9200
1122;C;br_C_anapolisgo;br_C_anapolisgo|lorenamoreira;Tricolor do Planalto;Tricolor do Planalto;Lorena Moreira;MEI;MID;24;25;910000;R;;Brasil;70;100;;editado;14000
1123;C;br_C_anapolisgo;br_C_anapolisgo|sandrasilva;Tricolor do Planalto;Tricolor do Planalto;Sandra Silva;MC;MID;24;20;820000;R;;Brasil;70;100;;editado;14000
1124;C;br_C_anapolisgo;br_C_anapolisgo|gabrielalima;Tricolor do Planalto;Tricolor do Planalto;Gabriela Lima;CA;ATT;24;30;810000;R;;Brasil;70;100;;editado;14000
1125;C;br_C_anapolisgo;br_C_anapolisgo|luanacavalcanti;Tricolor do Planalto;Tricolor do Planalto;Luana Cavalcanti;GOL;GK;23;31;720000;R;;Brasil;70;100;;editado;13000
1126;C;br_C_anapolisgo;br_C_anapolisgo|xerife;Tricolor do Planalto;Tricolor do Planalto;Xerifa;ZAG;DEF;23;22;800000;R;;Brasil;70;100;;editado;13000
1127;C;br_C_anapolisgo;br_C_anapolisgo|michelecosta;Tricolor do Planalto;Tricolor do Planalto;Michele Costa;SA;ATT;23;22;800000;R;;Brasil;70;100;;editado;13000
1128;C;br_C_anapolisgo;br_C_anapolisgo|adrianamartins;Tricolor do Planalto;Tricolor do Planalto;Adriana Martins;CA;ATT;21;27;760000;L;;Brasil;70;100;;editado;11000
1129;C;br_C_anapolisgo;br_C_anapolisgo|robertatavares;Tricolor do Planalto;Tricolor do Planalto;Roberta Tavares;PD;ATT;21;22;690000;R;;Brasil;70;100;;editado;11000
1130;C;br_C_anapolisgo;br_C_anapolisgo|fabianasouza;Tricolor do Planalto;Tricolor do Planalto;Fabiana Souza;VOL;MID;20;25;670000;R;;Brasil;70;100;;editado;10000
1131;C;br_C_anapolisgo;br_C_anapolisgo|adrianasantos;Tricolor do Planalto;Tricolor do Planalto;Adriana Santos;ZAG;DEF;19;25;630000;L;;Brasil;70;100;;editado;9200
1132;C;br_C_anapolisgo;br_C_anapolisgo|jaquelinesiqueira;Tricolor do Planalto;Tricolor do Planalto;Jaqueline Siqueira;ZAG;DEF;18;29;550000;R;;Brasil;70;100;;editado;8400
1133;C;br_C_anapolisgo;br_C_anapolisgo|adrianatavares;Tricolor do Planalto;Tricolor do Planalto;Adriana Tavares;LAD;DEF;18;32;460000;L;;Brasil;70;100;;editado;8400
1134;C;br_C_anapolisgo;br_C_anapolisgo|marciaxavier;Tricolor do Planalto;Tricolor do Planalto;Márcia Xavier;LAE;DEF;18;20;520000;L;;Brasil;70;100;;editado;8400
1135;C;br_C_anapolisgo;br_C_anapolisgo|valentinamoreira;Tricolor do Planalto;Tricolor do Planalto;Valentina Moreira;MC;MID;18;28;570000;R;;Brasil;70;100;;editado;8400
1136;C;br_C_anapolisgo;br_C_anapolisgo|cristinamonteiro;Tricolor do Planalto;Tricolor do Planalto;Cristina Monteiro;VOL;MID;18;25;580000;L;;Brasil;70;100;;editado;8400
1137;C;br_C_anapolisgo;br_C_anapolisgo|larissasantos;Tricolor do Planalto;Tricolor do Planalto;Larissa Santos;PE;ATT;18;31;490000;R;;Brasil;70;100;;editado;8400
1138;C;br_C_anapolisgo;br_C_anapolisgo|carolinatavares;Tricolor do Planalto;Tricolor do Planalto;Carolina Tavares;GOL;GK;17;28;530000;R;;Brasil;70;100;;editado;7600
1139;C;br_C_anapolisgo;br_C_anapolisgo|molecona;Tricolor do Planalto;Tricolor do Planalto;Molecona;MEI;MID;17;30;480000;R;;Brasil;70;100;;editado;7600
1140;C;br_C_anapolisgo;br_C_anapolisgo|nathaliafreitas;Tricolor do Planalto;Tricolor do Planalto;Nathalia Freitas;ZAG;DEF;17;22;500000;R;;Brasil;70;100;;editado;7600
1141;C;br_C_anapolisgo;br_C_anapolisgo|vitoriavieira;Tricolor do Planalto;Tricolor do Planalto;Vitória Vieira;ZAG;DEF;17;23;510000;R;;Brasil;70;100;;editado;7600
1142;C;br_C_barra;br_C_barra|carlacosta;Pescador Catarinense;Pescador Catarinense;Carla Costa;LAD;DEF;23;25;850000;R;;Brasil;70;100;;editado;13000
1143;C;br_C_barra;br_C_barra|isabelaandrade;Pescador Catarinense;Pescador Catarinense;Isabela Andrade;LAE;DEF;23;20;770000;R;;Brasil;70;100;;editado;13000
1144;C;br_C_barra;br_C_barra|vanessalima;Pescador Catarinense;Pescador Catarinense;Vanessa Lima;ZAG;DEF;23;28;840000;L;;Brasil;70;100;;editado;13000
1145;C;br_C_barra;br_C_barra|cristinamelo;Pescador Catarinense;Pescador Catarinense;Cristina Melo;VOL;MID;23;27;880000;R;;Brasil;70;100;;editado;13000
1146;C;br_C_barra;br_C_barra|luizarodrigues;Pescador Catarinense;Pescador Catarinense;Luíza Rodrigues;PE;ATT;23;20;770000;R;;Brasil;70;100;;editado;13000
1147;C;br_C_barra;br_C_barra|alinenunes;Pescador Catarinense;Pescador Catarinense;Aline Nunes;ZAG;DEF;22;20;720000;R;;Brasil;70;100;;editado;12000
1148;C;br_C_barra;br_C_barra|vanessasiqueira;Pescador Catarinense;Pescador Catarinense;Vanessa Siqueira;PD;ATT;22;29;750000;R;;Brasil;70;100;;editado;12000
1149;C;br_C_barra;br_C_barra|julianamachado;Pescador Catarinense;Pescador Catarinense;Juliana Machado;ZAG;DEF;21;27;760000;R;;Brasil;70;100;;editado;11000
1150;C;br_C_barra;br_C_barra|maninha;Pescador Catarinense;Pescador Catarinense;Maninha;VOL;MID;21;30;660000;R;;Brasil;70;100;;editado;11000
1151;C;br_C_barra;br_C_barra|mariacarvalho;Pescador Catarinense;Pescador Catarinense;Maria Carvalho;MEI;MID;21;22;690000;R;;Brasil;70;100;;editado;11000
1152;C;br_C_barra;br_C_barra|danielacorreia;Pescador Catarinense;Pescador Catarinense;Daniela Correia;CA;ATT;21;27;760000;R;;Brasil;70;100;;editado;11000
1153;C;br_C_barra;br_C_barra|paulabarbosa;Pescador Catarinense;Pescador Catarinense;Paula Barbosa;ZAG;DEF;20;22;640000;R;;Brasil;70;100;;editado;10000
1154;C;br_C_barra;br_C_barra|leticiasantos;Pescador Catarinense;Pescador Catarinense;Letícia Santos;MC;MID;20;32;540000;L;;Brasil;70;100;;editado;10000
1155;C;br_C_barra;br_C_barra|paulapeixoto;Pescador Catarinense;Pescador Catarinense;Paula Peixoto;MEI;MID;20;20;610000;R;;Brasil;70;100;;editado;10000
1156;C;br_C_barra;br_C_barra|flaviacosta;Pescador Catarinense;Pescador Catarinense;Flávia Costa;CA;ATT;20;24;660000;R;;Brasil;70;100;;editado;10000
1157;C;br_C_barra;br_C_barra|alininha;Pescador Catarinense;Pescador Catarinense;Alininha;CA;ATT;20;21;620000;R;;Brasil;70;100;;editado;10000
1158;C;br_C_barra;br_C_barra|luanaaraujo;Pescador Catarinense;Pescador Catarinense;Luana Araújo;GOL;GK;19;20;570000;L;;Brasil;70;100;;editado;9200
1159;C;br_C_barra;br_C_barra|rafaelavieira;Pescador Catarinense;Pescador Catarinense;Rafaela Vieira;MC;MID;19;20;570000;R;;Brasil;70;100;;editado;9200
1160;C;br_C_barra;br_C_barra|gabrielacorreia;Pescador Catarinense;Pescador Catarinense;Gabriela Correia;LAD;DEF;18;29;550000;L;;Brasil;70;100;;editado;8400
1161;C;br_C_barra;br_C_barra|leticiacavalcanti;Pescador Catarinense;Pescador Catarinense;Letícia Cavalcanti;GOL;GK;17;21;490000;R;;Brasil;70;100;;editado;7600
1162;C;br_C_botafogopb;br_C_botafogopb|gislainemachado;Tricolor do Interior;Tricolor do Interior;Gislaine Machado;MEI;MID;24;27;940000;R;;Brasil;70;100;;editado;14000
1163;C;br_C_botafogopb;br_C_botafogopb|julianadias;Tricolor do Interior;Tricolor do Interior;Juliana Dias;LAD;DEF;23;21;780000;R;;Brasil;70;100;;editado;13000
1164;C;br_C_botafogopb;br_C_botafogopb|amandacavalcanti;Tricolor do Interior;Tricolor do Interior;Amanda Cavalcanti;SA;ATT;22;21;730000;L;;Brasil;70;100;;editado;12000
1165;C;br_C_botafogopb;br_C_botafogopb|amandatavares;Tricolor do Interior;Tricolor do Interior;Amanda Tavares;ZAG;DEF;21;30;660000;R;;Brasil;70;100;;editado;11000
1166;C;br_C_botafogopb;br_C_botafogopb|raquelcavalcanti;Tricolor do Interior;Tricolor do Interior;Raquel Cavalcanti;CA;ATT;21;27;760000;R;;Brasil;70;100;;editado;11000
1167;C;br_C_botafogopb;br_C_botafogopb|adrianaribeiro;Tricolor do Interior;Tricolor do Interior;Adriana Ribeiro;GOL;GK;20;21;620000;R;;Brasil;70;100;;editado;10000
1168;C;br_C_botafogopb;br_C_botafogopb|nathaliarodrigues;Tricolor do Interior;Tricolor do Interior;Nathalia Rodrigues;ZAG;DEF;20;33;510000;R;;Brasil;70;100;;editado;10000
1169;C;br_C_botafogopb;br_C_botafogopb|coruja;Tricolor do Interior;Tricolor do Interior;Coruja;MC;MID;20;21;620000;R;;Brasil;70;100;;editado;10000
1170;C;br_C_botafogopb;br_C_botafogopb|raquelmoreira;Tricolor do Interior;Tricolor do Interior;Raquel Moreira;GOL;GK;19;33;470000;L;;Brasil;70;100;;editado;9200
1171;C;br_C_botafogopb;br_C_botafogopb|marianateixeira;Tricolor do Interior;Tricolor do Interior;Mariana Teixeira;CA;ATT;19;22;590000;R;;Brasil;70;100;;editado;9200
1172;C;br_C_botafogopb;br_C_botafogopb|tatianafreitas;Tricolor do Interior;Tricolor do Interior;Tatiana Freitas;PD;ATT;19;27;650000;R;;Brasil;70;100;;editado;9200
1173;C;br_C_botafogopb;br_C_botafogopb|beatrizteixeira;Tricolor do Interior;Tricolor do Interior;Beatriz Teixeira;PE;ATT;19;20;570000;R;;Brasil;70;100;;editado;9200
1174;C;br_C_botafogopb;br_C_botafogopb|camilasilva;Tricolor do Interior;Tricolor do Interior;Camila Silva;LAE;DEF;18;32;460000;R;;Brasil;70;100;;editado;8400
1175;C;br_C_botafogopb;br_C_botafogopb|denisearaujo;Tricolor do Interior;Tricolor do Interior;Denise Araújo;VOL;MID;18;31;490000;L;;Brasil;70;100;;editado;8400
1176;C;br_C_botafogopb;br_C_botafogopb|sandratavares;Tricolor do Interior;Tricolor do Interior;Sandra Tavares;VOL;MID;18;32;460000;R;;Brasil;70;100;;editado;8400
1177;C;br_C_botafogopb;br_C_botafogopb|francielecardoso;Tricolor do Interior;Tricolor do Interior;Franciele Cardoso;MC;MID;18;30;520000;R;;Brasil;70;100;;editado;8400
1178;C;br_C_botafogopb;br_C_botafogopb|fabianagomes;Tricolor do Interior;Tricolor do Interior;Fabiana Gomes;ZAG;DEF;18;24;570000;L;;Brasil;70;100;;editado;8400
1179;C;br_C_botafogopb;br_C_botafogopb|lorenadias;Tricolor do Interior;Tricolor do Interior;Lorena Dias;MEI;MID;17;33;400000;R;;Brasil;70;100;;editado;7600
1180;C;br_C_botafogopb;br_C_botafogopb|jaquelinevieira;Tricolor do Interior;Tricolor do Interior;Jaqueline Vieira;PE;ATT;17;27;550000;R;;Brasil;70;100;;editado;7600
1181;C;br_C_botafogopb;br_C_botafogopb|yasmincarvalho;Tricolor do Interior;Tricolor do Interior;Yasmin Carvalho;ZAG;DEF;17;24;520000;L;;Brasil;70;100;;editado;7600
